trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
2,I,Combined,500,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.0253,0.001197,9613
2,I,Combined,500,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.0253,0.001446,8856
2,I,Combined,500,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.6434,0.004096,8724
2,I,Combined,500,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004836,8464
2,I,Combined,500,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001974,8445
2,I,Combined,500,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.8867,0.00144,8949
2,I,Combined,500,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001652,8385
2,I,Combined,500,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.000684,8610
2,I,Combined,500,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.005445,8459
2,I,Combined,500,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.7481,0.005752,8919
2,I,Combined,500,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9442,1.8867,0.001496,13630
2,I,Combined,500,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.001937,11862
2,I,Combined,500,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.973,0.000881,11154
2,I,Combined,500,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.000966,10606
2,I,Combined,500,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.000367,10617
2,I,Combined,500,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.001077,10256
2,I,Combined,500,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.164,0.000165,10458
2,I,Combined,500,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.00081,9834
2,I,Combined,500,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.164,0.000547,9491
2,I,Combined,500,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.00214,8884
2,I,Combined,500,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.002916,8619
2,I,Combined,500,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.8867,0.002484,8063
2,I,Combined,500,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.973,0.004387,7837
2,I,Combined,500,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.002434,7879
2,I,Combined,500,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.7481,0.001028,7614
2,I,Combined,500,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.00072,7330
2,I,Combined,500,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.2275,0.004173,7472
2,I,Combined,500,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.003536,7476
2,I,Combined,500,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.6957,0.002325,7251
2,I,Combined,500,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.000891,8099
2,I,Combined,500,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.0253,0.001196,8356
2,I,Combined,500,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.0253,0.001451,8368
2,I,Combined,500,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.6434,0.004095,8213
2,I,Combined,500,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004858,8358
2,I,Combined,500,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001958,8300
2,I,Combined,500,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.8867,0.001444,7995
2,I,Combined,500,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001641,8188
2,I,Combined,500,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.000681,7983
2,I,Combined,500,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.00544,7811
2,I,Combined,500,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.973,0.00576,8186
2,I,Combined,500,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.001555,18663
2,I,Combined,500,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9999,1.6957,0.001734,13882
2,I,Combined,500,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9998,1.4708,0.000797,12347
2,I,Combined,500,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9999,1.8867,0.00093,11701
2,I,Combined,500,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9999,1.973,0.00035,10403
2,I,Combined,500,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.00104,9760
2,I,Combined,500,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9999,2.0253,0.000188,9448
2,I,Combined,500,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,0.9,0.9428,2.0253,0.000778,9909
2,I,Combined,500,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9422,1.973,0.000553,10116
2,I,Combined,500,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.002202,9934
2,I,Combined,500,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.002898,8694
2,I,Combined,500,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.8867,0.002445,8538
2,I,Combined,500,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.8344,0.004449,8399
2,I,Combined,500,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.00246,8089
2,I,Combined,500,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,2.0253,0.001025,7636
2,I,Combined,500,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.000696,8359
2,I,Combined,500,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,0.9404,0.004208,8512
2,I,Combined,500,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.003513,7313
2,I,Combined,500,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,1.6957,0.002305,7604
2,I,Combined,500,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.000821,7760
2,I,Combined,500,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.164,0.001246,8595
2,I,Combined,500,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8344,0.001421,8277
2,I,Combined,500,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,1.6434,0.00411,8163
2,I,Combined,500,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,0.9,0.9508,1.8867,0.004652,7761
2,I,Combined,500,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001917,7866
2,I,Combined,500,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,2.0253,0.001432,8035
2,I,Combined,500,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001617,9448
2,I,Combined,500,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.000706,9964
2,I,Combined,500,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.005587,9314
2,I,Combined,500,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.973,0.005654,9027
2,I,Combined,500,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9442,1.6957,0.001268,15614
2,I,Combined,500,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.945,1.6094,0.001564,11339
2,I,Combined,500,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9998,1.6957,0.000654,10922
2,I,Combined,500,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.945,1.8867,0.000789,9165
2,I,Combined,500,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9994,2.164,0.000339,9759
2,I,Combined,500,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.9999,1.8344,0.000957,9252
2,I,Combined,500,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9997,2.164,0.000137,8757
2,I,Combined,500,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,0.9,0.9422,1.8344,0.000795,8908
2,I,Combined,500,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.8,0.8815,1.6957,0.000508,8936
2,I,Combined,500,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9472,2.0253,0.001823,9312
2,I,Combined,500,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9459,1.8867,0.002732,9607
2,I,Combined,500,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,1.0,0.9993,2.0253,0.002126,9058
2,I,Combined,500,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9997,1.6434,0.003711,9726
2,I,Combined,500,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,0.9999,1.8344,0.001954,8954
2,I,Combined,500,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,2.0253,0.000973,8491
2,I,Combined,500,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,0.9999,2.164,0.000566,8778
2,I,Combined,500,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9998,1.2275,0.003877,8916
2,I,Combined,500,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,0.9999,2.164,0.003009,8736
2,I,Combined,500,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,1.0,1.0,1.8867,0.002028,8353
2,I,Combined,500,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.00082,8330
2,I,Combined,500,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9999,2.0253,0.001036,8958
2,I,Combined,500,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.973,0.001441,8916
2,I,Combined,500,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,1.8344,0.003542,9498
2,I,Combined,500,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,1.973,0.004199,8519
2,I,Combined,500,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,2.164,0.001783,8905
2,I,Combined,500,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9998,2.0253,0.001259,8552
2,I,Combined,500,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001425,8309
2,I,Combined,500,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9406,2.0253,0.000688,8144
2,I,Combined,500,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,1.0,1.0,1.973,0.005066,8437
2,I,Combined,500,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8344,0.005369,8218
2,I,Combined,500,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.942,1.5048,0.000822,18787
2,I,Combined,500,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9998,1.8344,0.001134,14544
2,I,Combined,500,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,0.8,0.8731,1.7481,0.000635,11762
2,I,Combined,500,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9447,2.0253,0.000802,9901
2,I,Combined,500,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9994,1.8867,0.000338,10388
2,I,Combined,500,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,0.997,1.1935,0.001006,10360
2,I,Combined,500,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9397,2.0253,0.000149,10352
2,I,Combined,500,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,1.0,0.999,1.8867,0.000452,8931
2,I,Combined,500,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.8,0.8753,2.164,0.000415,10155
2,I,Combined,500,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.947,1.8344,0.001351,9967
2,I,Combined,500,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9454,1.8344,0.001634,9491
2,I,Combined,500,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,1.0,0.9999,1.6094,0.001524,8939
2,I,Combined,500,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9996,1.8344,0.002935,9161
2,I,Combined,500,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9459,2.164,0.001455,9206
2,I,Combined,500,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,0.9,0.9444,2.0253,0.000682,8788
2,I,Combined,500,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,1.0,1.0,2.164,0.000487,8200
2,I,Combined,500,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.946,1.1683,0.002822,8096
2,I,Combined,500,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,0.9,0.9506,2.0253,0.002449,7971
2,I,Combined,500,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,1.0,1.0,2.0253,0.001485,7763
2,I,Combined,500,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,1.0,0.9993,2.0253,0.000488,7625
2,I,Combined,500,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9424,2.0253,0.000847,8202
2,I,Combined,500,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9376,1.8344,0.000827,8222
2,I,Combined,500,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,2.0253,0.002908,8149
2,I,Combined,500,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,1.0,0.9999,2.164,0.003537,7485
2,I,Combined,500,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9992,2.164,0.00106,7679
2,I,Combined,500,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9996,2.0253,0.001098,7871
2,I,Combined,500,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9992,2.0253,0.000963,8352
2,I,Combined,500,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9991,1.8867,0.00026,7984
2,I,Combined,500,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.003469,7780
2,I,Combined,500,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.8344,0.00391,8108
2,I,Combined,500,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,0.9,0.9307,2.0253,0.000613,17723
2,I,Combined,500,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.8,0.8802,1.6094,0.000653,14432
2,I,Combined,500,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,0.9,0.9379,1.8344,0.000423,12016
2,I,Combined,500,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9448,2.0253,0.000525,11635
2,I,Combined,500,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,0.9997,1.8867,0.000261,11106
2,I,Combined,500,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9416,2.0253,0.00053,10500
2,I,Combined,500,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,1.0,0.9961,2.164,0.000123,9192
2,I,Combined,500,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,1.0,0.9997,2.0253,0.000421,8449
2,I,Combined,500,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.8,0.8662,1.8344,0.000254,10743
2,I,Combined,500,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9447,2.0253,0.000851,10189
2,I,Combined,500,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9458,1.5048,0.001258,10283
2,I,Combined,500,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,0.9,0.9456,2.0253,0.000767,9536
2,I,Combined,500,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0.9,0.9455,2.0253,0.002135,9673
2,I,Combined,500,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9461,2.3026,0.000876,9076
2,I,Combined,500,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,1.0,0.9984,2.164,0.000388,9936
2,I,Combined,500,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.9,0.9447,2.164,0.00034,8622
2,I,Combined,500,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.944,1.4708,0.0017,9875
2,I,Combined,500,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.001588,8847
2,I,Combined,500,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,1.0,1.0,2.164,0.0011,9278
2,I,Combined,500,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,1.0,0.9997,2.0253,0.000359,9397
2,I,Combined,500,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9398,2.0253,0.000796,8827
2,I,Combined,500,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9379,1.8344,0.000536,10178
2,I,Combined,500,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9492,1.6094,0.002129,9637
2,I,Combined,500,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,0.9,0.9487,2.0253,0.001796,8917
2,I,Combined,500,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.9444,2.0253,0.001009,8991
2,I,Combined,500,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.973,0.000704,8511
2,I,Combined,500,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9473,1.8344,0.00065,8621
2,I,Combined,500,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9995,1.8867,0.000212,7885
2,I,Combined,500,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,0.9,0.9517,1.7481,0.002781,8317
2,I,Combined,500,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9996,1.6957,0.00267,8430
3,I,Combined,500,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.001498,19012
3,I,Combined,500,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.00193,13725
3,I,Combined,500,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.973,0.000876,12618
3,I,Combined,500,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.000962,10367
3,I,Combined,500,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.000364,9817
3,I,Combined,500,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.001076,11027
3,I,Combined,500,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.164,0.000167,9668
3,I,Combined,500,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.000807,7886
3,I,Combined,500,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.164,0.000548,8514
3,I,Combined,500,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.002139,8763
3,I,Combined,500,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.002905,8686
3,I,Combined,500,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.0253,0.002476,7790
3,I,Combined,500,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.973,0.004381,8139
3,I,Combined,500,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,2.164,0.002445,8390
3,I,Combined,500,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.7481,0.001025,8120
3,I,Combined,500,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,2.0253,0.00072,8318
3,I,Combined,500,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.2275,0.004178,8095
3,I,Combined,500,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.0253,0.003524,7803
3,I,Combined,500,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,1.6957,0.002329,7571
3,I,Combined,500,0%,1.0,1.0,0.0,10,Is Liquid Smoke Safe?,1.0,1.0,1.8344,0.000891,7971
3,I,Combined,500,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,2.0253,0.001197,8150
3,I,Combined,500,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,2.0253,0.001446,8125
3,I,Combined,500,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.6434,0.004096,8198
3,I,Combined,500,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.004836,8228
3,I,Combined,500,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.8344,0.001974,8384
3,I,Combined,500,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.8867,0.00144,8050
3,I,Combined,500,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.0253,0.001652,8356
3,I,Combined,500,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.000684,8255
3,I,Combined,500,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,2.0253,0.005445,8343
3,I,Combined,500,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.7481,0.005752,8064
3,I,Combined,500,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.00149,18652
3,I,Combined,500,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.6957,0.001937,14202
3,I,Combined,500,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,1.8344,0.000874,12137
3,I,Combined,500,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.8867,0.000955,11315
3,I,Combined,500,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.7481,0.00036,11138
3,I,Combined,500,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.00107,10804
3,I,Combined,500,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,2.164,0.000163,9848
3,I,Combined,500,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,1.973,0.00081,9520
3,I,Combined,500,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,2.0253,0.000546,9608
3,I,Combined,500,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,2.0253,0.002129,8599
3,I,Combined,500,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.002916,8470
