trial,exp,algorithm,ds_quality,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,1.0,0.9994,2.0253,0.003476,15439
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.003468,15647
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,1.0,0.999,1.8867,0.002087,15754
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,1.0,1.0,1.4708,0.00266,15457
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes chronic pain?,0.7,0.7848,1.8344,0.0001,16477
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe COPD management,1.0,0.9981,1.8867,0.007814,15413
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are signs of liver disease?,0.8,0.8771,1.8344,0.000596,15225
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is epilepsy treated?,0.9,0.9513,2.164,0.00371,15096
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.002951,15389
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.004571,16361
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,1.8344,0.002625,15928
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,0.8,0.898,2.164,0.003977,15441
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,0.9,0.9358,2.0253,0.000151,15541
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.8867,0.003067,15378
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,1.0,0.999,1.6957,0.004894,15781
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,1.0,0.9997,1.6957,0.004247,15576
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes psoriasis?,0.9,0.9584,1.6957,0.005515,16630
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.005394,15258
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,1.0,0.9984,1.8867,0.000342,15574
1,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is ALS diagnosed?,0.9,0.9557,1.8867,0.005328,14787
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005505,27680
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008063,24168
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001569,21390
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008025,17670
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,16548
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007851,16485
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007439,15932
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005191,16121
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004912,16324
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007646,15999
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,15956
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008741,16211
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004847,16049
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006409,15347
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes chronic pain?,1.0,1.0,1.973,0.000479,15848
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe COPD management,1.0,1.0,2.0253,0.020794,15808
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000719,16065
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007898,16576
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,15959
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,16799
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,15337
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,16634
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,16722
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,16367
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,15878
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,15098
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,16349
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,15425
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,15853
2,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,14915
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.0055,34428
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.00807,21309
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001576,19332
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.007995,17928
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005784,17404
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007862,17147
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007446,17333
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005185,16401
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004924,15931
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007642,16605
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009459,17425
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008768,15523
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004856,18635
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006439,17810
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes chronic pain?,0.9,0.9406,1.973,0.000478,15464
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020804,15357
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000714,15706
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007903,15765
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008766,15622
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012622,16373
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006168,14838
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008507,15868
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000442,16219
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008081,17632
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011326,18462
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.009595,16002
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014665,15810
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012929,15282
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000542,16076
2,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.6957,0.010717,16246
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6434,0.005518,29739
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008015,22614
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,1.8867,0.001583,19423
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.007962,19109
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005689,17524
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.8344,0.007896,16513
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007291,15809
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.00512,15416
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004872,15029
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,1.973,0.007641,15459
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009519,17403
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008609,16166
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004759,15531
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.006325,15654
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes chronic pain?,0.9,0.9406,2.0253,0.000479,16351
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe COPD management,0.9,0.9644,2.0253,0.02075,16223
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of liver disease?,1.0,1.0,2.0253,0.00072,16057
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007961,15728
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008765,15657
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012474,16271
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.006089,16062
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008586,16546
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8344,0.000427,16271
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe treatment for chronic kidney disease,1.0,1.0,2.0253,0.008168,16025
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011231,15707
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009658,16395
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014659,16249
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012978,16080
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000529,16431
2,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is ALS diagnosed?,1.0,1.0,1.6957,0.010708,16173
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6434,0.005451,29063
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008035,20877
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,2.0253,0.00159,18075
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008096,17287
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005498,15854
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,0.9,0.954,1.8344,0.007626,16115
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.00736,15319
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.00505,15666
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004852,15107
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007517,14716
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009204,16633
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008492,18318
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,1.7481,0.004535,14813
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006161,14295
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes chronic pain?,1.0,0.9999,1.8344,0.000441,15428
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe COPD management,1.0,1.0,2.0253,0.020335,15482
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,2.0253,0.000718,16909
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007676,16435
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.008656,16771
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.01224,16638
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,1.0,1.0,1.973,0.005998,15450
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008347,14588
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8344,0.000456,16494
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.973,0.007993,14797
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.010989,14745
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.009517,15499
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014415,16496
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012607,16948
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,1.8867,0.000523,16007
2,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010445,15790
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6434,0.005176,31754
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypertension treated?,1.0,1.0,2.164,0.007602,22221
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,0.9998,2.0253,0.001398,19180
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.007623,18035
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,1.0,1.973,0.005054,16869
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,0.9,0.954,1.6957,0.007643,16809
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,1.0,1.0,1.3592,0.007068,15763
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,1.0,1.8344,0.00485,15923
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004385,15799
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007431,16060
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,0.9994,2.0253,0.008527,15291
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.8344,0.008072,14921
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004348,15775
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,2.164,0.005988,16212
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes chronic pain?,1.0,0.9998,1.973,0.000404,14899
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe COPD management,1.0,1.0,1.8867,0.019553,14918
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of liver disease?,1.0,0.9999,2.0253,0.000667,16911
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007301,15656
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes osteoporosis?,1.0,0.9999,2.164,0.008386,15190
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,0.9,0.9527,2.0253,0.011101,14868
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,1.8867,0.005926,16179
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,1.0,1.0,1.973,0.007839,14520
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,1.0,0.9999,2.164,0.000405,14498
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.8344,0.007501,17079
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011104,15356
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,1.0,0.9998,2.0253,0.008824,15206
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,1.6957,0.01372,15114
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.012717,15642
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,0.9999,1.973,0.000536,16189
2,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,1.0,1.0,1.5571,0.009567,15148
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6957,0.005064,20993
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypertension treated?,0.9,0.9513,2.0253,0.007234,18917
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,1.0,2.0253,0.001518,18001
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.006924,16919
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,1.0,2.0253,0.004554,15974
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,0.9,0.9537,1.6434,0.006741,15932
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.9376,1.2275,0.005977,15726
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,1.0,2.164,0.005033,15458
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,1.0,0.9999,1.6434,0.004179,15625
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,0.9999,2.0253,0.006364,15868
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,0.9994,2.164,0.007998,16076
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008551,14997
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,1.7481,0.004366,16001
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,1.0,2.164,0.005319,15160
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes chronic pain?,0.9,0.9406,1.8867,0.00041,15421
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe COPD management,1.0,1.0,2.0253,0.017733,15008
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9991,1.6094,0.000558,16438
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is epilepsy treated?,0.9,0.9512,2.0253,0.007548,15815
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes osteoporosis?,1.0,1.0,2.164,0.006941,16146
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,2.0253,0.010978,15934
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.0253,0.005237,15097
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,1.0,1.0,1.973,0.008422,14822
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,1.0,1.0,2.0253,0.000432,14697
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,0.9999,1.8344,0.007636,14556
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.010418,14444
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.008968,15085
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.013275,16260
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.011229,15378
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,1.0,1.8344,0.000471,15126
2,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,0.9,0.9546,2.0253,0.009173,14370
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,1.0,0.9999,1.7481,0.003688,32463
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypertension treated?,1.0,1.0,1.8344,0.006291,23245
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.998,2.164,0.001207,23286
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,0.9,0.951,2.3026,0.005821,18470
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications treat depression?,1.0,1.0,1.8344,0.003684,17285
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,1.0,0.9996,2.0253,0.005074,17498
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.9,0.9455,1.6094,0.004451,16535
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.003779,16394
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,0.9,0.941,2.0253,0.002907,15666
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,0.9,0.9513,1.973,0.004755,15626
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.006173,15822
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.005027,16217
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.003263,15391
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9993,1.7481,0.003975,19108
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.9,0.9402,2.0253,0.000377,16731
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe COPD management,0.9,0.9631,1.8867,0.013656,15733
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of liver disease?,1.0,0.9997,1.6957,0.00068,15214
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is epilepsy treated?,1.0,1.0,2.164,0.004867,15512
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.005926,18039
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.010094,19433
2,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,2.0253,0.003794,15834
